,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_PIEZO,3Q_PIEZO,INT_Q_PIEZO,INF,SUP,OUTLIER_PIEZO,1Q_SOGG,3Q_SOGG,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1
117,BS,SELLERO,PO0171760RC555,2011-01-24,393.97,soggiacenza statica,10.8,383.17,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
118,BS,SELLERO,PO0171760RC555,2011-02-09,393.97,soggiacenza statica,11.0,382.97,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
119,BS,SELLERO,PO0171760RC555,2011-03-22,393.97,soggiacenza statica,11.6,382.37,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
120,BS,SELLERO,PO0171760RC555,2011-04-14,393.97,soggiacenza statica,12.1,381.87,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
121,BS,SELLERO,PO0171760RC555,2011-05-17,393.97,soggiacenza statica,12.5,381.47,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
122,BS,SELLERO,PO0171760RC555,2011-06-02,393.97,soggiacenza statica,12.2,381.77,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
123,BS,SELLERO,PO0171760RC555,2011-07-18,393.97,soggiacenza statica,12.4,381.57,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
124,BS,SELLERO,PO0171760RC555,2011-08-11,393.97,soggiacenza statica,11.34,382.63,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
125,BS,SELLERO,PO0171760RC555,2011-09-22,393.97,soggiacenza statica,12.03,381.94,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
126,BS,SELLERO,PO0171760RC555,2011-10-26,393.97,soggiacenza statica,10.87,383.1,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
127,BS,SELLERO,PO0171760RC555,2011-11-17,393.97,soggiacenza statica,11.0,382.97,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
128,BS,SELLERO,PO0171760RC555,2011-12-05,393.97,soggiacenza statica,11.5,382.47,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
129,BS,SELLERO,PO0171760RC555,2012-01-13,393.97,soggiacenza statica,11.9,382.07,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
130,BS,SELLERO,PO0171760RC555,2012-02-07,393.97,soggiacenza statica,12.1,381.87,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
131,BS,SELLERO,PO0171760RC555,2012-03-15,393.97,soggiacenza statica,12.4,381.57,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
132,BS,SELLERO,PO0171760RC555,2012-04-17,393.97,soggiacenza statica,11.62,382.35,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
133,BS,SELLERO,PO0171760RC555,2012-05-16,393.97,soggiacenza statica,10.9,383.07,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
134,BS,SELLERO,PO0171760RC555,2012-06-12,393.97,soggiacenza statica,11.05,382.92,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
135,BS,SELLERO,PO0171760RC555,2012-07-26,393.97,soggiacenza statica,11.8,382.17,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
136,BS,SELLERO,PO0171760RC555,2012-08-23,393.97,soggiacenza statica,11.85,382.12,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
137,BS,SELLERO,PO0171760RC555,2012-09-19,393.97,soggiacenza statica,11.47,382.5,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
138,BS,SELLERO,PO0171760RC555,2012-10-18,393.97,soggiacenza statica,11.38,382.59,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
139,BS,SELLERO,PO0171760RC555,2012-11-14,393.97,soggiacenza statica,9.89,384.08,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
140,BS,SELLERO,PO0171760RC555,2012-12-12,393.97,soggiacenza statica,10.28,383.69,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
141,BS,SELLERO,PO0171760RC555,2013-01-30,393.97,soggiacenza statica,10.33,383.64,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
142,BS,SELLERO,PO0171760RC555,2013-02-28,393.97,soggiacenza statica,9.98,383.99,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
143,BS,SELLERO,PO0171760RC555,2013-03-27,393.97,soggiacenza statica,10.29,383.68,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
144,BS,SELLERO,PO0171760RC555,2013-04-09,393.97,soggiacenza statica,10.01,383.96,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
145,BS,SELLERO,PO0171760RC555,2013-05-22,393.97,soggiacenza statica,9.88,384.09,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
146,BS,SELLERO,PO0171760RC555,2013-06-03,393.97,soggiacenza statica,9.99,383.98,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
147,BS,SELLERO,PO0171760RC555,2013-07-24,393.97,soggiacenza statica,10.91,383.06,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
148,BS,SELLERO,PO0171760RC555,2013-08-13,393.97,soggiacenza statica,10.98,382.99,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
149,BS,SELLERO,PO0171760RC555,2013-09-20,393.97,soggiacenza statica,11.15,382.82,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
150,BS,SELLERO,PO0171760RC555,2013-10-23,393.97,soggiacenza statica,11.29,382.68,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
151,BS,SELLERO,PO0171760RC555,2013-11-25,393.97,soggiacenza statica,10.78,383.19,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
152,BS,SELLERO,PO0171760RC555,2013-12-03,393.97,soggiacenza statica,10.81,383.16,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
153,BS,SELLERO,PO0171760RC555,2014-01-10,393.97,soggiacenza statica,9.48,384.49,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
154,BS,SELLERO,PO0171760RC555,2014-02-24,393.97,soggiacenza statica,9.44,384.53,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
155,BS,SELLERO,PO0171760RC555,2014-03-17,393.97,soggiacenza statica,9.65,384.32,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
156,BS,SELLERO,PO0171760RC555,2014-04-01,393.97,soggiacenza statica,9.56,384.41,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
157,BS,SELLERO,PO0171760RC555,2014-05-13,393.97,soggiacenza statica,9.5,384.47,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
158,BS,SELLERO,PO0171760RC555,2014-06-17,393.97,soggiacenza statica,9.44,384.53,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
159,BS,SELLERO,PO0171760RC555,2014-07-25,393.97,soggiacenza statica,8.92,385.05,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
160,BS,SELLERO,PO0171760RC555,2014-08-14,393.97,soggiacenza statica,8.75,385.22,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
161,BS,SELLERO,PO0171760RC555,2014-09-10,393.97,soggiacenza statica,9.24,384.73,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
162,BS,SELLERO,PO0171760RC555,2014-10-22,393.97,soggiacenza statica,9.92,384.05,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
163,BS,SELLERO,PO0171760RC555,2014-11-20,393.97,soggiacenza statica,9.78,384.19,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
164,BS,SELLERO,PO0171760RC555,2014-12-19,393.97,soggiacenza statica,9.42,384.55,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
165,BS,SELLERO,PO0171760RC555,2015-01-14,393.97,soggiacenza statica,9.88,384.09,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
166,BS,SELLERO,PO0171760RC555,2015-02-09,393.97,soggiacenza statica,9.6,384.37,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
167,BS,SELLERO,PO0171760RC555,2015-03-06,393.97,soggiacenza statica,10.44,383.53,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
168,BS,SELLERO,PO0171760RC555,2015-04-20,393.97,soggiacenza statica,11.35,382.62,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
169,BS,SELLERO,PO0171760RC555,2015-05-06,393.97,soggiacenza statica,11.48,382.49,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
170,BS,SELLERO,PO0171760RC555,2015-06-03,393.97,soggiacenza statica,11.37,382.6,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
171,BS,SELLERO,PO0171760RC555,2015-07-23,393.97,soggiacenza statica,11.94,382.03,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
172,BS,SELLERO,PO0171760RC555,2015-08-20,393.97,soggiacenza statica,13.01,380.96,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
173,BS,SELLERO,PO0171760RC555,2015-09-25,393.97,soggiacenza statica,12.13,381.84,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
174,BS,SELLERO,PO0171760RC555,2015-10-22,393.97,soggiacenza statica,11.88,382.09,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
175,BS,SELLERO,PO0171760RC555,2015-11-26,393.97,soggiacenza statica,11.97,382.0,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
176,BS,SELLERO,PO0171760RC555,2015-12-17,393.97,soggiacenza statica,11.9,382.07,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
177,BS,SELLERO,PO0171760RC555,2016-01-26,393.97,soggiacenza statica,11.8,382.17,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
178,BS,SELLERO,PO0171760RC555,2016-02-23,393.97,soggiacenza statica,11.99,381.98,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
179,BS,SELLERO,PO0171760RC555,2016-04-21,393.97,soggiacenza statica,11.46,382.51,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
180,BS,SELLERO,PO0171760RC555,2016-06-03,393.97,soggiacenza statica,11.24,382.73,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
181,BS,SELLERO,PO0171760RC555,2016-08-23,393.97,soggiacenza statica,12.7,381.27,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
182,BS,SELLERO,PO0171760RC555,2016-10-20,393.97,soggiacenza statica,13.07,380.9,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
183,BS,SELLERO,PO0171760RC555,2016-11-02,393.97,soggiacenza statica,13.57,380.4,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
184,BS,SELLERO,PO0171760RC555,2016-12-14,393.97,soggiacenza statica,13.33,380.64,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
185,BS,SELLERO,PO0171760RC555,2017-02-14,393.97,soggiacenza statica,13.6,380.37,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
186,BS,SELLERO,PO0171760RC555,2017-04-13,393.97,soggiacenza statica,13.1,380.87,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
187,BS,SELLERO,PO0171760RC555,2017-06-13,393.97,soggiacenza statica,12.92,381.05,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
188,BS,SELLERO,PO0171760RC555,2017-08-24,393.97,soggiacenza statica,13.17,380.8,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
189,BS,SELLERO,PO0171760RC555,2017-10-30,393.97,soggiacenza statica,11.84,382.13,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
190,BS,SELLERO,PO0171760RC555,2017-11-15,393.97,soggiacenza statica,11.61,382.36,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
191,BS,SELLERO,PO0171760RC555,2017-12-15,393.97,soggiacenza statica,11.88,382.09,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
192,BS,SELLERO,PO0171760RC555,2018-01-15,393.97,soggiacenza statica,11.8,382.17,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
193,BS,SELLERO,PO0171760RC555,2018-02-14,393.97,soggiacenza statica,12.09,381.88,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
194,BS,SELLERO,PO0171760RC555,2018-03-15,393.97,soggiacenza statica,11.67,382.3,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
195,BS,SELLERO,PO0171760RC555,2018-04-26,393.97,soggiacenza statica,10.2,383.77,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
196,BS,SELLERO,PO0171760RC555,2018-05-15,393.97,soggiacenza statica,10.73,383.24,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
197,BS,SELLERO,PO0171760RC555,2018-06-15,393.97,soggiacenza statica,10.74,383.23,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
198,BS,SELLERO,PO0171760RC555,2018-07-27,393.97,soggiacenza statica,11.52,382.45,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
199,BS,SELLERO,PO0171760RC555,2018-08-31,393.97,soggiacenza statica,11.87,382.1,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
200,BS,SELLERO,PO0171760RC555,2018-09-28,393.97,soggiacenza statica,12.07,381.9,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
201,BS,SELLERO,PO0171760RC555,2018-10-11,393.97,soggiacenza statica,12.11,381.86,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
202,BS,SELLERO,PO0171760RC555,2018-11-21,393.97,soggiacenza statica,9.41,384.56,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
203,BS,SELLERO,PO0171760RC555,2018-12-15,393.97,soggiacenza statica,9.8,384.17,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
204,BS,SELLERO,PO0171760RC555,2019-01-15,393.97,soggiacenza statica,10.53,383.44,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
205,BS,SELLERO,PO0171760RC555,2019-02-15,393.97,soggiacenza statica,11.42,382.55,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
206,BS,SELLERO,PO0171760RC555,2019-03-15,393.97,soggiacenza statica,11.65,382.32,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
207,BS,SELLERO,PO0171760RC555,2019-04-15,393.97,soggiacenza statica,10.38,383.59,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
208,BS,SELLERO,PO0171760RC555,2019-05-02,393.97,soggiacenza statica,9.89,384.08,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
209,BS,SELLERO,PO0171760RC555,2019-06-15,393.97,soggiacenza statica,8.81,385.16,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
210,BS,SELLERO,PO0171760RC555,2019-07-15,393.97,soggiacenza statica,9.71,384.26,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
211,BS,SELLERO,PO0171760RC555,2019-08-15,393.97,soggiacenza statica,10.28,383.69,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
212,BS,SELLERO,PO0171760RC555,2019-09-08,393.97,soggiacenza statica,10.5,383.47,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
213,BS,SELLERO,PO0171760RC555,2019-12-18,393.97,soggiacenza statica,10.41,383.56,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
214,BS,SELLERO,PO0171760RC555,2020-01-15,393.97,soggiacenza statica,10.77,383.2,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
215,BS,SELLERO,PO0171760RC555,2020-02-15,393.97,soggiacenza statica,11.31,382.66,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
216,BS,SELLERO,PO0171760RC555,2020-03-15,393.97,soggiacenza statica,11.51,382.46,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
217,BS,SELLERO,PO0171760RC555,2020-04-15,393.97,soggiacenza statica,11.59,382.38,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
218,BS,SELLERO,PO0171760RC555,2020-05-15,393.97,soggiacenza statica,9.86,384.11,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
219,BS,SELLERO,PO0171760RC555,2020-06-15,393.97,soggiacenza statica,9.48,384.49,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
220,BS,SELLERO,PO0171760RC555,2020-07-15,393.97,soggiacenza statica,10.54,383.43,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
221,BS,SELLERO,PO0171760RC555,2020-08-15,393.97,soggiacenza statica,11.57,382.4,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
222,BS,SELLERO,PO0171760RC555,2020-09-15,393.97,soggiacenza statica,10.87,383.1,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
223,BS,SELLERO,PO0171760RC555,2020-10-22,393.97,soggiacenza statica,10.24,383.73,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
224,BS,SELLERO,PO0171760RC555,2020-11-15,393.97,soggiacenza statica,10.35,383.62,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
225,BS,SELLERO,PO0171760RC555,2020-12-15,393.97,soggiacenza statica,10.74,383.23,382.115,383.78999999999996,1.6749999999999545,379.6025000000001,386.3024999999999, ,10.18,11.855,,,,,
