gid,id_punto,id_originale,id_ente,tipo_punto,id_acquifero,id_hydros,presenza_strat,stratigrafia_pdf,istat_comune,istat_prov,x_sr1,y_sr1,x_sr2,y_sr2,quota_testa_tubo,nota_coordinate,quota_piano_campagna,fonte_quota_piano_campagna,indirizzo_punto,ente_gestore,proprieta,indirizzo_proprieta,fonte,bacino_idro,note
374,CAP-0980130001,,0980130001,,,,,,CASTELNUOVO BOCCA D'ADDA                                                                                                                                                                                                                                      ,LO,,,568173.1611725632,4995430.945148125,45.24,,,,,,,,CAP,IT03GWBISSBPPO,via Cairoli serb.
375,CAP-0980290001,,0980290001,,,,,,GUARDAMIGLIO                                                                                                                                                                                                                                                  ,LO,,,553566.437605391,4995335.886426196,47.29,,,,,,,,CAP,IT03GWBISSBPPO,
376,CAP-0980290003,,0980290003,,,,,,GUARDAMIGLIO                                                                                                                                                                                                                                                  ,LO,,,553633.4352238366,4995604.881613837,47.46,,,,,,,,CAP,IT03GWBISSBPPO,
377,CAP-0980490001,,0980490001,,,,,,SAN ROCCO AL PORTO                                                                                                                                                                                                                                            ,LO,,,554741.4283956187,4992200.95062282,51.92,,,,,,,,CAP,IT03GWBISSBPPO,via Acquedotto
378,CAP-0980150003,,0980150003,,,,,,CASTIRAGA VIDARDO                                                                                                                                                                                                                                             ,LO,,,530760.7986433454,5012168.473228633,75.53,,,,,,,,CAP,IT03GWBISSMPTLS,Cascina Pollarana
379,CAP-0980280001,,0980280001,,,,,,GRAFFIGNANA                                                                                                                                                                                                                                                   ,LO,,,535442.7329986357,5006680.5965210805,69.13,,,,,,,,CAP,IT03GWBISSMPTLS,via Milano - serb.
380,CAP-0980500005,,0980500005,,,,,,SANT'ANGELO LODIGIANO                                                                                                                                                                                                                                         ,LO,,,532012.7963636792,5007028.5756765455,74.38,,,,,,,,CAP,IT03GWBISSMPTLS,fraz.Ranera
381,CAP-0980590001,,0980590001,,,,,,VALERA FRATTA                                                                                                                                                                                                                                                 ,LO,,,526374.8842656376,5011506.467503513,77.81,,,,,,,,CAP,IT03GWBISSMPTLS,serb. scuola materna
382,CAP-0980040003,,0980040003,,,,,,BORGHETTO LODIGIANO                                                                                                                                                                                                                                           ,LO,,,538815.6681348551,5006952.605393158,67.66,,,,,,,,CAP,IT03GWBISSMPLAS,
383,CAP-0980040007,,0980040007,,,,,,BORGHETTO LODIGIANO                                                                                                                                                                                                                                           ,LO,,,539079.6727313151,5004645.6501371,60.63,,,,,,,,CAP,IT03GWBISSMPLAS,Casoni 3
384,CAP-0980050002,,0980050002,,,,,,BORGO SAN GIOVANNI                                                                                                                                                                                                                                            ,LO,,,533392.7428121524,5013636.456405661,77.78,,,,,,,,CAP,IT03GWBISSMPLAS,
385,CAP-0980050003,,0980050003,,,,,,BORGO SAN GIOVANNI                                                                                                                                                                                                                                            ,LO,,,533445.7417235344,5013657.456228823,77.76,,,,,,,,CAP,IT03GWBISSMPLAS,
386,CAP-0980070001,,0980070001,,,,,,CAMAIRAGO                                                                                                                                                                                                                                                     ,LO,,,556951.3292749213,5006036.698001108,60.4,,,,,,,,CAP,IT03GWBISSMPLAS,via 4 novembre
387,CAP-0980140001,,0980140001,,,,,,CASTIGLIONE D'ADDA                                                                                                                                                                                                                                            ,LO,,,554416.3702598354,5007702.655972789,60.31,,,,,,,,CAP,IT03GWBISSMPLAS,
388,CAP-0980140003,,0980140003,,,,,,CASTIGLIONE D'ADDA                                                                                                                                                                                                                                            ,LO,,,554274.3763725475,5006875.671027907,62.79,,,,,,,,CAP,IT03GWBISSMPLAS,Astronauti
389,CAP-0980170000,,0980170000,,,,,,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,LO,,,544781.5230703503,5014740.482855335,69.28,,,,,,,,CAP,IT03GWBISSMPLAS,
390,CAP-0980170003,,0980170003,,,,,,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,LO,,,547212.4774221085,5014674.494198988,67.66,,,,,,,,CAP,IT03GWBISSMPLAS,Via Valsecchi serb.
391,CAP-0980170012,,0980170012,,,,,,CAVENAGO D'ADDA                                                                                                                                                                                                                                               ,LO,,,544781.5230703503,5014740.482855335,69.28,,,,,,,,CAP,IT03GWBISSMPLAS,Soltarico
392,CAP-0980230001,,0980230001,,,,,,CORNOVECCHIO                                                                                                                                                                                                                                                  ,LO,,,562763.2508970874,4998450.865604838,52.67,,,,,,,,CAP,IT03GWBISSMPLAS,Municipio
393,CAP-0980260001,,0980260001,,,,,,FOMBIO                                                                                                                                                                                                                                                        ,LO,,,554170.411430108,4998895.821569299,56.85,,,,,,,,CAP,IT03GWBISSMPLAS,
394,CAP-0980260002,,0980260002,,,,,,FOMBIO                                                                                                                                                                                                                                                        ,LO,,,554263.4098178208,4998860.822617182,55.57,,,,,,,,CAP,IT03GWBISSMPLAS,via Giovanni XXIII
395,CAP-0980330001,,0980330001,,,,,,MACCASTORNA                                                                                                                                                                                                                                                   ,LO,,,567270.1610681966,4999577.862949289,40.28,,,,,,,,CAP,IT03GWBISSMPLAS,via Roma
396,CAP-0980350002,,0980350002,,,,,,MALEO                                                                                                                                                                                                                                                         ,LO,,,560071.28746969,5001900.789178868,57.44,,,,,,,,CAP,IT03GWBISSMPLAS,Piazza 25 Aprile
397,CAP-0980370001,,0980370001,,,,,,MASSALENGO                                                                                                                                                                                                                                                    ,LO,,,538685.6492206226,5012095.507559845,73.35,,,,,,,,CAP,IT03GWBISSMPLAS,
398,CAP-0980370002,,0980370002,,,,,,MASSALENGO                                                                                                                                                                                                                                                    ,LO,,,539092.6411782003,5012180.507643368,74.14,,,,,,,,CAP,IT03GWBISSMPLAS,
399,CAP-0980400001,,0980400001,,,,,,MONTANASO LOMBARDO                                                                                                                                                                                                                                            ,LO,,,535848.670170593,5019948.347230227,82.67,,,,,,,,CAP,IT03GWBISSMPLAS,Comune
400,CAP-0980420003,,0980420003,,,,,,ORIO LITTA                                                                                                                                                                                                                                                    ,LO,,,543791.5991110007,5000932.739960029,65.02,,,,,,,,CAP,IT03GWBISSMPLAS,via Pio Rossi
401,CAP-0980450001,,0980450001,,,,,,PIEVE FISSIRAGA                                                                                                                                                                                                                                               ,LO,,,535519.7022750586,5013721.463642029,78.92,,,,,,,,CAP,IT03GWBISSMPLAS,Cascina S.Antonio
402,CAP-0980480003,,0980480003,,,,,,SAN MARTINO IN STRADA                                                                                                                                                                                                                                         ,LO,,,541484.5909405352,5013395.494599944,73.19,,,,,,,,CAP,IT03GWBISSMPLAS,via F.Aporti-serb.
403,CAP-0980480004,,0980480004,,,,,,SAN MARTINO IN STRADA                                                                                                                                                                                                                                         ,LO,,,541511.5907835882,5013310.496319925,73.24,,,,,,,,CAP,IT03GWBISSMPLAS,via F.Aporti-serb.
404,CAP-0980560001,,0980560001,,,,,,TAVAZZANO CON VILLAVESCO                                                                                                                                                                                                                                      ,LO,,,531842.7454748387,5020036.328904375,82.34,,,,,,,,CAP,IT03GWBISSMPLAS,
405,CAP-0980580002,,0980580002,,,,,,TURANO LODIGIANO                                                                                                                                                                                                                                              ,LO,,,548730.4647816786,5010811.573569096,65.49,,,,,,,,CAP,IT03GWBISSMPLAS,via 25 Aprile
406,CAP-0980020001,,0980020001,,,,,,BERTONICO                                                                                                                                                                                                                                                     ,LO,,,552805.3940213227,5009311.618853627,62.65,,,,,,,,CAP,IT03GWBISSMPLAS,via Garibaldi
407,CAP-0980020002,,0980020002,,,,,,BERTONICO                                                                                                                                                                                                                                                     ,LO,,,552829.3938458583,5009244.620220566,62.29,,,,,,,,CAP,IT03GWBISSMPLAS,via Garibaldi
408,CAP-0980060001,,0980060001,,,,,,BREMBIO                                                                                                                                                                                                                                                       ,LO,,,545012.551493864,5006844.633176843,66.42,,,,,,,,CAP,IT03GWBISSMPLAS,
409,CAP-0980090001,,0980090001,,,,,,CASALMAIOCCO                                                                                                                                                                                                                                                  ,LO,,,528883.7924430014,5022181.276024025,87.02,,,,,,,,CAP,IT03GWBISSMPLAN,
410,CAP-0980200001,,0980200001,,,,,,COMAZZO                                                                                                                                                                                                                                                       ,LO,,,536505.6071784581,5032112.119943524,90.77,,,,,,,,CAP,IT03GWBISSMPLAN,Piazza Caduti
411,CAP-0980390001,,0980390001,,,,,,MERLINO                                                                                                                                                                                                                                                       ,LO,,,533581.6665536158,5031112.126686993,97.92,,,,,,,,CAP,IT03GWBISSMPLAN,
412,CAP-0980410001,,0980410001,,,,,,MULAZZANO                                                                                                                                                                                                                                                     ,LO,,,531385.7355938233,5024486.242843741,90.43,,,,,,,,CAP,IT03GWBISSMPLAN,via Lago Maggiore
413,CAP-0181140002,,0181140002,,,,,,PIEVE PORTO MORONE                                                                                                                                                                                                                                            ,PV,,,534761.7928098906,4995385.807417155,54.68,,,,,,,,CAP,IT03GWBISSBPPO,
414,CAP-0180700001,,0180700001,,,,,,GENZONE                                                                                                                                                                                                                                                       ,PV,,,527546.8980923276,5002860.635963813,73.99,,,,,,,,CAP,IT03GWBISSMPTLS,via Cairoli
415,CAP-0180780001,,0180780001,,,,,,LANDRIANO                                                                                                                                                                                                                                                     ,PV,,,520446.97066793154,5017654.3265213305,85.63,,,,,,,,CAP,IT03GWBISSMPTLS,Piazza Marconi
416,CAP-0181800003,,0181800003,,,,,,VILLANTERIO                                                                                                                                                                                                                                                   ,PV,,,526941.8800481178,5009945.499394754,75.96,,,,,,,,CAP,IT03GWBISSMPTLS,fraz.Bolognola
417,CAP-0180930002,,0180930002,,,,,,MIRADOLO TERME                                                                                                                                                                                                                                                ,PV,,,535621.7492332057,5001960.686570022,68.88,,,,,,,,CAP,IT03GWBISSMPTLS,
418,CAP-0181390002,,0181390002,,,,,,SANTA CRISTINA E BISSONE                                                                                                                                                                                                                                      ,PV,,,531066.8405941405,5000690.691665744,68.79,,,,,,,,CAP,IT03GWBISSMPTLS,via Milano
419,CAP-0181500002,,0181500002,,,,,,SIZIANO                                                                                                                                                                                                                                                       ,PV,,,515638.0605535984,5017886.302096831,90.06,,,,,,,,CAP,IT03GWBISSMPTLS,I Maggio
420,CAP-0181570001,,0181570001,,,,,,TORRE D'ARESE                                                                                                                                                                                                                                                 ,PV,,,525126.9149543066,5009798.494622491,77.34,,,,,,,,CAP,IT03GWBISSMPTLS,Morivione
421,idroscalo,,,,,,,,PESCHIERA BORROMEO,MI,,,522422.3263583233,5033299.731368452,105.95,,,,,,,,Citt Metropolitana Milano,IT03GWBISSMPLAN,"rilevamenti del livello dell'Idroscalo, affioramento della falda"
422,FOG14,,0151461312,,,,,,MILANO,MI,518932.920616568,5036529.963244154,1518961.0,5036550.0,118.65,,,,,,,,FOG,IT03GWBISSAPTA,SCUOLE LAMBRATE - VIA CONTE ROSSO
423,FOG16,,0151461161,,,,,,MILANO,MI,515853.9946343197,5032722.022410121,1515882.0,5032742.0,114.38,,,,,,,,FOG,IT03GWBISSAPTA,VIA CREMA
424,FOG24,,0151461535,,,,,,MILANO,MI,509374.09124799183,5038896.878626455,1509402.0,5038917.0,135.53,,,,,,,,FOG,IT03GWBISSAPTA,CIMITERO MUSOCCO
425,FOG27,,0151461119,,,,,,MILANO,MI,513824.03009837685,5033411.000917559,1513852.0,5033431.0,115.87,,,,,,,,FOG,IT03GWBISSAPTA,VIA ARENA 17
426,FOG34,,0151461162,,,,,,MILANO,MI,513622.0348764663,5033180.004443144,1513650.0,5033200.0,115.23,,,,,,,,FOG,IT03GWBISSAPTA,SCUOLA ALZAIA NAVIGLIO GRANDE 22
427,FOG41,,0151461121,,,,,,MILANO,MI,513320.0336862312,5034832.971927784,1513348.0,5034853.0,119.56,,,,,,,,FOG,IT03GWBISSAPTA,SCUOLA VIA RUFFINI  4-6
428,FOG50,,0151461353,,,,,,MILANO,MI,519793.91581863246,5033780.0188278295,1519822.0,5033800.0,109.14,,,,,,,,FOG,IT03GWBISSAPTA,SCUOLA VIA MONLUE' 65 (FOG)
429,FOG56,,0151461495,,,,,,MILANO,MI,508244.1179025242,5037622.897998509,1508272.0,5037643.0,132.7,,,,,,,,FOG,IT03GWBISSAPTA,SCUOLA VIA LAMPUGNANO 145
430,FOG72,,0151461354,,,,,,MILANO,MI,519229.9327454951,5032274.044953425,1519258.0,5032294.0,108.03,,,,,,,,FOG,IT03GWBISSAPTA,SCUOLA VIA SORDELLO 7
431,FOG9,,,,,,,,MILANO,MI,516496.9695051595,5035836.966191967,1516525.0,5035857.0,110.79,,,,,,,,FOG,IT03GWBISSAPTA,Scuola Via Stoppani
432,FOG17,,0151461374,,,,,,MILANO,MI,517441.9689004675,5031701.04833617,1517470.0,5031721.0,110.44,,,,,,,,FOG,IT03GWBISSMPTLN,VIA POLESINE
433,FOG18,,0151461375,,,,,,MILANO,MI,519317.9369593701,5030864.071982008,1519346.0,5030884.0,105.12,,,,,,,,FOG,IT03GWBISSMPTLN,VIA M.PIANA
434,FOG21,,0151461376,,,,,,MILANO,MI,517495.9677972882,5031721.048183067,1517524.0,5031741.0,108.8,,,,,,,,FOG,IT03GWBISSMPTLN,VIALE MARTINI 4 - CENTRALE AP
435,FOG31,,0151461486,,,,,,MILANO,MI,510155.09551707,5034338.968066586,1510183.0,5034359.0,122.07,,,,,,,,FOG,IT03GWBISSMPTLN,Scuola di Via delle Forze armate n.65
436,FOG32,,0151461462,,,,,,MILANO,MI,511149.08250182704,5032958.998307749,1511177.0,5032979.0,116.77,,,,,,,,FOG,IT03GWBISSMPTLN,VIA VESPRI.SICILIANI 75
437,FOG33,,0151461417,,,,,,MILANO,MI,513766.0376655159,5031859.030022811,1513794.0,5031879.0,114.89,,,,,,,,FOG,IT03GWBISSMPTLN,VIA SFORZA 91 - CENTRALE AP
438,FOG38,,0151461377,,,,,,MILANO,MI,515717.0048591106,5030890.056480987,1515745.0,5030910.0,108.91,,,,,,,,FOG,IT03GWBISSMPTLN,SCUOLA VIA NOTO 4
439,FOG55,,0151461487,,,,,,MILANO,MI,506807.15797692665,5034522.950616933,1506835.0,5034543.0,125.17,,,,,,,,FOG,IT03GWBISSMPTLN,"VIA ANSELMO DA BAGGIO 60
"
440,FOG58,,0151461488,,,,,,MILANO,MI,506935.1493660837,5036006.923090616,1506963.0,5036027.0,129.66,,,,,,,,FOG,IT03GWBISSMPTLN,SCUOLA VIA CAIO MARIO 18
441,PO015209NR0264,,0152090264,,,,,,SESTO SAN GIOVANNI,MI,,,518578.77552852826,5041753.683009028,137.51,,,,,,,,SSGiovanni,IT03GWBISSAPTA,PIE-VITTORIA_A
442,CM.PS.002,,0152090284,,,,,,SESTO SAN GIOVANNI,MI,,,520492.0233070304,5043216.663328315,142.81,,,,,,,,SSGiovanni,IT03GWBISSAPTA,PIE-CAVA_MELZI
443,PO015209NR0336,,0152090336,,,,,,SESTO SAN GIOVANNI,MI,,,519283.32765881234,5042849.28523466,142.55,,,,,,,,SSGiovanni,IT03GWBISSAPTA,PIE-UNIONE
444,PO015209NRA683,,0152090340,,,,,,SESTO SAN GIOVANNI,MI,,,518988.4312938887,5043312.885241416,142.08,,,,,,,,SSGiovanni,IT03GWBISSAPTA,PIE-UNIONE
